[28Aug2025 00:00:27.671] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> si voy a desierto quiza alla funcione
[28Aug2025 00:00:29.857] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> pero
[28Aug2025 00:00:43.063] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> donde estan las coords de tu tumba?
[28Aug2025 00:01:12.259] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <1FANT4SMA> NO SE
[28Aug2025 00:01:14.699] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> osea esta x el bastion más o menos?
[28Aug2025 00:01:20.728] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> ese el de pilagers
[28Aug2025 00:01:27.887] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> ven
[28Aug2025 00:01:29.312] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> ven
[28Aug2025 00:01:37.886] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> subete
[28Aug2025 00:01:43.764] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Boat (vehicle of 1FANT4SMA) moved wrongly! 2459.7392917407014
[28Aug2025 00:01:43.783] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Boat (vehicle of 1FANT4SMA) moved too quickly! 567.1875,-3.5,-2393.4238367144458
[28Aug2025 00:01:43.854] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Boat (vehicle of 1FANT4SMA) moved too quickly! 567.1875,-3.5,-2393.390322120388
[28Aug2025 00:01:55.954] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> dame el barco
[28Aug2025 00:02:09.488] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> vamos
[28Aug2025 00:02:12.295] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> te alyudo
[28Aug2025 00:02:23.233] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> toma
[28Aug2025 00:02:28.329] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> ponte esto
[28Aug2025 00:02:54.384] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> ahora vamos
[28Aug2025 00:02:59.398] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> a tu tumba
[28Aug2025 00:03:29.361] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> ve a tu tumba
[28Aug2025 00:03:39.272] [Server thread/WARN] [tombstone/]: The death event of the player 1FANT4SMA was canceled by another mod
[28Aug2025 00:03:39.274] [Server thread/INFO] [tombstone/]: The player 1FANT4SMA has successfully been saved
[28Aug2025 00:06:05.581] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> para
[28Aug2025 00:06:07.956] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> te perdi
[28Aug2025 00:06:12.913] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> cords
[28Aug2025 00:06:30.777] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> de tu punto actual
[28Aug2025 00:06:39.795] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <1FANT4SMA> pera
[28Aug2025 00:06:59.097] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <1FANT4SMA> -75 9 170
[28Aug2025 00:07:07.726] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> que?
[28Aug2025 00:07:24.213] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> cual - 75 XD
[28Aug2025 00:09:52.274] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> y tus cosas?
[28Aug2025 00:09:58.241] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <1FANT4SMA> pera
[28Aug2025 00:12:41.590] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> un rato me voy
[28Aug2025 00:12:46.197] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <Daniel_ANT_25> y ya no estas xd
[28Aug2025 00:13:04.811] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <1FANT4SMA> xd
[28Aug2025 00:13:07.173] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Daniel_ANT_25 was kicked for floating too long!
[28Aug2025 00:13:07.174] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Daniel_ANT_25 lost connection: Disconnected
[28Aug2025 00:13:07.174] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: Daniel_ANT_25 left the game
[28Aug2025 00:13:07.174] [Server thread/INFO] [com.alrex.parcool.ParCool/]: Limitation of 1ee15707-1b35-30c0-b9ce-423f6b9cef06 was unloaded
[28Aug2025 00:13:07.223] [Server thread/WARN] [net.minecraft.network.Connection/]: handleDisconnection() called twice
[28Aug2025 00:13:11.935] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <1FANT4SMA> ya encontre mis cosas
[28Aug2025 00:14:47.457] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: [Not Secure] <1FANT4SMA> bro
[28Aug2025 00:17:58.768] [Server thread/WARN] [waterframes/]: Server seems overloading, jumping 3021ms or 60 ticks
[28Aug2025 00:18:54.805] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 1FANT4SMA) moved wrongly! 0.2687802022021515
[28Aug2025 00:18:54.874] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 1FANT4SMA) moved wrongly! 0.6840727276919552
[28Aug2025 00:19:58.946] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 1FANT4SMA) moved wrongly! 0.5144434971155079
[28Aug2025 00:20:07.802] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 1FANT4SMA) moved wrongly! 0.2860262304134267
[28Aug2025 00:20:07.864] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 1FANT4SMA) moved wrongly! 0.6708451660752717
[28Aug2025 00:20:07.904] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 1FANT4SMA) moved wrongly! 1.176289858423744
[28Aug2025 00:20:07.964] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 1FANT4SMA) moved wrongly! 1.720863163130925
[28Aug2025 00:20:40.725] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Farmer'/19322, l='ServerLevel[world]', x=-1396.84, y=124.00, z=2551.54] died, message: 'Farmer was slain by Zombie'
[28Aug2025 00:23:18.802] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 1FANT4SMA) moved wrongly! 0.25961695296427933
[28Aug2025 00:23:18.853] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 1FANT4SMA) moved wrongly! 0.6694813339236134
[28Aug2025 00:23:31.212] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 1FANT4SMA) moved wrongly! 0.2707482614107448
[28Aug2025 00:23:31.258] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 1FANT4SMA) moved wrongly! 0.6864200621155305
[28Aug2025 00:23:31.303] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Horse (vehicle of 1FANT4SMA) moved wrongly! 1.1796375592327877
[28Aug2025 00:25:37.803] [Worker-Main-12/ERROR] [net.minecraft.world.entity.animal.allay.Allay/]: No key selector in MapLike[{event_delay:0,event_distance:0.0f,range:16,source:{source_entity:[I;-12717329,-1471723623,-1908530992,507571752],type:"minecraft:entity",y_offset:0.36f}}]
[28Aug2025 00:25:58.623] [Worker-Main-12/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-140, 153], pos: MutableBlockPos{x=-2240, y=-51, z=2461}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.672] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2295, y=-54, z=2468}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.672] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2291, y=-53, z=2464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.672] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2293, y=-54, z=2465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.672] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2293, y=-53, z=2464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.673] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2294, y=-54, z=2464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.673] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2293, y=-53, z=2464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.673] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2293, y=-54, z=2464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.673] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2294, y=-53, z=2464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.673] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2295, y=-53, z=2464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.674] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2292, y=-54, z=2465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.674] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2295, y=-53, z=2465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.674] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2294, y=-54, z=2465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.674] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2295, y=-53, z=2465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.674] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2293, y=-53, z=2464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.674] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2301, y=-52, z=2464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.675] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2303, y=-54, z=2468}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.675] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2299, y=-53, z=2467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.675] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2295, y=-54, z=2464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.675] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2294, y=-53, z=2464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.676] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2298, y=-53, z=2470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.676] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2302, y=-52, z=2467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.676] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2300, y=-53, z=2465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.676] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2303, y=-52, z=2470}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.676] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2299, y=-52, z=2465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.676] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2298, y=-53, z=2468}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.676] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2302, y=-52, z=2465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.676] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2302, y=-52, z=2465}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.676] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2302, y=-52, z=2467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.676] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2297, y=-54, z=2472}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.677] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-145, 154], pos: MutableBlockPos{x=-2305, y=-51, z=2464}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
[28Aug2025 00:26:03.677] [Worker-Main-13/ERROR] [net.minecraft.Util/]: Detected setBlock in a far chunk [-144, 154], pos: MutableBlockPos{x=-2293, y=-54, z=2467}, status: minecraft:features, currently generating: ResourceKey[minecraft:worldgen/placed_feature / glowroot:glowroot_vines_feature]
